track_id,track_name,track_number,track_popularity,explicit,artist_name,artist_popularity,artist_followers,artist_genres,album_id,album_name,album_release_date,album_total_tracks,album_type,track_duration_min
0FTvaBDtyB5SbbhVfY1xlY,Villain,10,25,FALSE,"Jennifer Lopez",74,13710072,N/A,3sysiYphqNRQw7VKLCg1yE,Love?,2011-04-29,17,album,4.06
1PuC9MYD9goa9IaO0QoQCB,"(What Is) LOVE?",4,37,FALSE,"Jennifer Lopez",74,13710072,N/A,3sysiYphqNRQw7VKLCg1yE,Love?,2011-04-29,17,album,4.44
35zmKCfwfr6q4owhj1YRuf,"Charge Me Up - Bonus Track",14,25,FALSE,"Jennifer Lopez",74,13708054,N/A,3sysiYphqNRQw7VKLCg1yE,Love?,2011-04-29,17,album,3.97
3C0nOe05EIt1390bVABLyN,"On The Floor",1,81,FALSE,"Jennifer Lopez",74,13708054,N/A,3sysiYphqNRQw7VKLCg1yE,Love?,2011-04-29,17,album,4.74
3e9Q61ay1hi7wgqiw9UP46,"On The Floor - "On The Floor" - Low Sunday Radio Edit",17,29,FALSE,"Jennifer Lopez",74,13708054,N/A,3sysiYphqNRQw7VKLCg1yE,Love?,2011-04-29,17,album,3.85
4htjXtjySdVDU6QRPOGgg9,"On The Floor (Ven a Bailar) - Bonus Track",16,44,FALSE,"Jennifer Lopez",74,13708054,N/A,3sysiYphqNRQw7VKLCg1yE,Love?,2011-04-29,17,album,4.86
5iHVVN1pjPiSio7qrpOhpi,"One Love",8,28,FALSE,"Jennifer Lopez",74,13710072,N/A,3sysiYphqNRQw7VKLCg1yE,Love?,2011-04-29,17,album,3.9
1nAGuIZXz6vb8XW0xiMqic,Papi,6,62,FALSE,"Jennifer Lopez",74,13708054,N/A,3sysiYphqNRQw7VKLCg1yE,Love?,2011-04-29,17,album,3.72
208sSDlV4t5amCOj6QUh6l,"Run The World",5,28,FALSE,"Jennifer Lopez",74,13711146,N/A,3sysiYphqNRQw7VKLCg1yE,Love?,2011-04-29,17,album,3.92
0DeB5gw7a9VJ9JqoEJm4J5,"Starting Over",11,26,FALSE,"Jennifer Lopez",74,13710072,N/A,3sysiYphqNRQw7VKLCg1yE,Love?,2011-04-29,17,album,4.03
2OaTBDbysLmnVG1ZcA3OgC,Molly,6,63,FALSE,"Mindless Self Indulgence",70,1615872,N/A,6tWuVzqiVt0EpyVoHbLz2j,Tighter,2011-04-26,27,album,1.74
5EhZC8GFOVXrpiUW22jncE,"Urban Twilight",4,30,FALSE,N/A,0,0,N/A,1Cog6aZ6NwnJiuINc0LQEU,Darkbloom,2011-04-18,5,single,4.26
7bs0kRVf2uZiStrapzQXXK,"Y La Amo (Instrumental)",1,43,FALSE,"Santo & Johnny",51,159177,"surf rock, exotica",7cg1QwdVEU1iHS4RIkiA4m,"Santo & Johnny Colección De Oro (Instrumental)",2011-04-04,20,compilation,2.16
2geTpwGhrTrBGuMdZNLgd9,"Black Water",4,0,FALSE,"Timber Timbre",45,226303,"southern gothic",0wEUibNMYKz5fbadNEDzUm,"Creep on Creepin' On",2011-04-04,10,album,5.99
5A6OHHy73AR5tLxgTc98zz,"Black and Yellow",3,77,TRUE,"Wiz Khalifa",81,12075691,rap,6ZOXiVL8rmk2ATHJiFJhiD,"Rolling Papers",2011-03-29,14,album,3.62
38iU2jg98IZZEIJPrP7aWD,"Till the World Ends",1,65,FALSE,"Britney Spears",81,17766757,pop,0oFBaXLFsUVa2gEmJf4FcJ,"Femme Fatale (Deluxe Version)",2011-03-28,16,album,3.96
5cCAZS9VhLGEDV4NCfieeg,"I Wanna Go",4,71,FALSE,"Britney Spears",81,17755451,pop,0oFBaXLFsUVa2gEmJf4FcJ,"Femme Fatale (Deluxe Version)",2011-03-28,16,album,3.5
6wN4nT2qy3MQc098yL3Eu9,"Deuces (feat. Tyga & Kevin McCall)",1,73,TRUE,"Chris Brown",87,28316378,r&b,6df0qvkMXoyHGt9J8cujZb,"F.A.M.E. (Expanded Edition)",2011-03-22,18,album,4.6
5PypFTXJ4Ij2nMvxKRjjv2,"Yeah 3x",7,0,TRUE,"Chris Brown",87,28316378,r&b,4bnq4LgObdAxU8mR9wvoi7,F.A.M.E.,2011-03-22,13,album,4.02
2QtxlzvSBONjs1bDC34ixs,"Yeah 3x",7,68,TRUE,"Chris Brown",87,28305692,r&b,6df0qvkMXoyHGt9J8cujZb,"F.A.M.E. (Expanded Edition)",2011-03-22,18,album,4.02
3hsmbFKT5Cujb5GQjqEU39,"Look At Me Now (feat. Lil' Wayne & Busta Rhymes)",4,72,TRUE,"Chris Brown",87,28338976,r&b,6df0qvkMXoyHGt9J8cujZb,"F.A.M.E. (Expanded Edition)",2011-03-22,18,album,3.7
2r7BPog74oaTG5shNYiUnV,"House Of Balloons / Glass Table Girls",3,79,TRUE,"The Weeknd",93,112918137,"r&b pop, alternative r&b, hip hop, synthpop",7zCODUHkfuRxsUjtuzNqbd,"House Of Balloons (Original)",2011-03-21,9,album,6.78
4jBfUB4kQJCWOrjGLQqhO0,"The Morning",4,76,TRUE,"The Weeknd",93,112957721,"r&b pop, alternative r&b, hip hop, synthpop",7zCODUHkfuRxsUjtuzNqbd,"House Of Balloons (Original)",2011-03-21,9,album,5.23
0GROiXm03OrMC5ltXLhGIu,"The Party & The After Party",6,77,TRUE,"The Weeknd",93,112918137,"r&b pop, alternative r&b, hip hop, synthpop",7zCODUHkfuRxsUjtuzNqbd,"House Of Balloons (Original)",2011-03-21,9,album,7.66
7ueP5u2qkdZbIPN2YA6LR0,Sail,10,74,FALSE,AWOLNATION,60,2060915,N/A,1fag8cnc5p4Umu4tRMAsLv,"Megalithic Symphony",2011-03-15,14,album,4.31
1W69mAdmUCjE53jpGNcHY6,"Not Enough",9,40,FALSE,"Avril Lavigne",76,12004691,N/A,1COPJyU2PpM2Itcob3vhFF,"Goodbye Lullaby (Expanded Edition)",2011-03-08,21,album,4.31
2HUBtrX9MicIMxhzrSRlHA,"4 Real",10,41,FALSE,"Avril Lavigne",76,12004691,N/A,1COPJyU2PpM2Itcob3vhFF,"Goodbye Lullaby (Expanded Edition)",2011-03-08,21,album,3.47
2z4U9d5OAA4YLNXoCgioxo,"What the Hell",2,75,FALSE,"Avril Lavigne",76,12004691,N/A,1COPJyU2PpM2Itcob3vhFF,"Goodbye Lullaby (Expanded Edition)",2011-03-08,21,album,3.67
4BD4TlnlEbqcK1ZKXamN6k,Darlin,11,39,FALSE,"Avril Lavigne",76,12004691,N/A,1COPJyU2PpM2Itcob3vhFF,"Goodbye Lullaby (Expanded Edition)",2011-03-08,21,album,3.84
6R9k0IAO7qZUmtzgajfUOb,"Dust It Off",1,47,FALSE,"The Dø",48,410069,"french indie pop",7CDvibYA9VE63MYupv4lMi,"Both Ways Open Jaws",2011-03-07,13,album,3.7
4NTWZqvfQTlOMitlVn6tew,"The Show Goes On",6,71,TRUE,"Lupe Fiasco",66,1984424,N/A,1j0apvEvaWbTmlZpKsfr2D,Lasers,2011-03-04,12,album,3.99
5zTzDqrEmseqL2G8ElgBu7,"What the Hell",2,0,FALSE,"Avril Lavigne",76,12004691,N/A,3SUtKkjatUCubbgOC8OP4o,"Goodbye Lullaby",2011-03-04,14,album,3.67
0oijeKyTNCqJTygDDQMIjg,"Walk Don't Rango",19,36,FALSE,"Los Lobos Featuring Arturo Sandoval",18,437,N/A,426K86O7YGUVVyfkHzjuCo,"Rango Soundtrack",2011-03-01,20,compilation,2.79
5uEXxA4AG9N1ja5MvMlqDs,"We Ride, Really!",10,36,FALSE,Score,27,1248,N/A,426K86O7YGUVVyfkHzjuCo,"Rango Soundtrack",2011-03-01,20,compilation,0.84
1y47B5SzygeWH9uJU8oxU0,"Rango Theme Song",20,40,FALSE,"Los Lobos",57,197592,"roots rock",426K86O7YGUVVyfkHzjuCo,"Rango Soundtrack",2011-03-01,20,compilation,3.49
1J4XVj9fWhfJNgFB1ppgWP,Freaks,12,0,FALSE,P.A.B,7,49,N/A,3LuapnpLMnood0tCUtBsbz,Superokey,2011-02-25,14,album,3.88
2G2YzndIA6jeWFPBXhUjh5,"Be My Baby",2,73,FALSE,"The Ronettes",65,443204,christmas,3vLFWR3fLqfY82WGvaLuyV,"Be My Baby: The Very Best of The Ronettes",2011-02-22,18,compilation,2.68
0Oe49j06Bjrxs8PltuVeaW,"On The Floor - Radio Edit",1,73,FALSE,"Jennifer Lopez",74,13709065,N/A,543NK5YT3RjGmP7nFzWJPm,"On The Floor",2011-02-18,1,single,3.84
7tZ96WU8VIWRUE1UOYn9gj,"The Return Of The Eagle (feat. Atli Orvarsson)",3,0,FALSE,"Atli Örvarsson",41,18176,N/A,7BlmsWarEnuuSsF8jdjHs7,"The Eagle",2011-02-11,18,album,2.97
300oPI1fs0ZhQhPAX8Gn0y,Damned,1,49,FALSE,"Kevin Sherwood",57,56368,N/A,5iIo9PaIwnmuhKWVaoU2WY,"Call of Duty: Black Ops – Zombies (Original Game Soundtrack)",2011-01-25,17,album,1.63
1CRtJS94Hq3PbBZT9LuF90,"Don't You Remember",4,72,FALSE,Adele,83,66720643,"soft pop",5duyQokC4FMcWPYTV9Gpf9,21,2011-01-24,11,album,4.05
4z0N1RwTisc6d8hUaAmfsv,Flash,4,24,FALSE,"Joan As Police Woman",38,97548,N/A,08YrnMXwpyjBOOvIu8kvBY,"The Deep Field",2011-01-24,10,album,7.86
2PPN1HFpVotjq7oJIqQbnx,Lovesong,10,65,FALSE,Adele,83,66720643,"soft pop",5duyQokC4FMcWPYTV9Gpf9,21,2011-01-24,11,album,5.27
5W63Zcirj6bvnTxhVIKTSK,"One And Only",9,62,FALSE,Adele,83,66705650,"soft pop",5duyQokC4FMcWPYTV9Gpf9,21,2011-01-24,11,album,5.8
2hw47GMKL6LXwp5BJgPxXf,"He Won't Go",6,57,FALSE,Adele,83,66720643,"soft pop",5duyQokC4FMcWPYTV9Gpf9,21,2011-01-24,11,album,4.63
42Uw9frN5ZVX40mRU3hHFL,"I'll Be Waiting",8,53,FALSE,Adele,83,66705650,"soft pop",5duyQokC4FMcWPYTV9Gpf9,21,2011-01-24,11,album,4.02
43Bcg5ckW8WchRzyPZA0u1,"Take It All",7,54,FALSE,Adele,83,66705650,"soft pop",5duyQokC4FMcWPYTV9Gpf9,21,2011-01-24,11,album,3.8
2eF2x1BkgilhaZ2AipRY8j,"Turning Tables",3,67,FALSE,Adele,83,66720643,"soft pop",5duyQokC4FMcWPYTV9Gpf9,21,2011-01-24,11,album,4.16
4OSBTYWVwsQhGLF9NHvIbR,"Rolling in the Deep",1,79,FALSE,Adele,83,66705650,"soft pop",5duyQokC4FMcWPYTV9Gpf9,21,2011-01-24,11,album,3.8
5mFMb5OHI3cN0UjITVztCj,"Rumour Has It",2,66,FALSE,Adele,83,66720643,"soft pop",5duyQokC4FMcWPYTV9Gpf9,21,2011-01-24,11,album,3.72
3di5hcvxxciiqwMH1jarhY,"Set Fire to the Rain",5,82,FALSE,Adele,83,66720643,"soft pop",5duyQokC4FMcWPYTV9Gpf9,21,2011-01-24,11,album,4.04
3bNv3VuUOKgrf5hu3YcuRo,"Someone Like You",11,81,FALSE,Adele,83,66720643,"soft pop",5duyQokC4FMcWPYTV9Gpf9,21,2011-01-24,11,album,4.75
1CkvWZme3pRgbzaxZnTl5X,"Rolling in the Deep",1,4,FALSE,Adele,83,66720643,"soft pop",1azUkThwd2HfUDdeNeT147,21,2011-01-19,11,album,3.8
3CKCZ9pfwAfoMZlMncA1Nc,"Set Fire to the Rain",5,2,FALSE,Adele,83,66734917,"soft pop",1azUkThwd2HfUDdeNeT147,21,2011-01-19,11,album,4.02
4kflIGfjdZJW4ot2ioixTB,"Someone Like You",11,2,FALSE,Adele,83,66720643,"soft pop",1azUkThwd2HfUDdeNeT147,21,2011-01-19,11,album,4.75
1dXGsUf7lVXwdoOYJ0fRq7,"Theme From Sherlock Holmes",16,26,FALSE,"Movie Sounds Unlimited",36,64675,N/A,4YOwE5Aubq66OwnmtPQkp1,"Greatest Movie Themes: Action & Adventure",2011-01-19,30,album,2.41
09ZcYBGFX16X8GMDrvqQwt,"For the First Time",2,62,TRUE,"The Script",74,8810761,N/A,2oc73A20I1FTQiWGCkLeVP,"Science & Faith (US Version)",2011-01-18,12,album,4.21
2eWopuPeYEy2sqaIM8HF8a,"Rider To The Sea",1,23,FALSE,"Anna Calvi",39,132386,N/A,1VSNOi4dAvNc5sT9R0U6ZQ,"Anna Calvi",2011-01-17,10,album,2.67
4Hhrm5HcSSTtkQzayif0dG,"Stung by the Hornet",4,16,FALSE,"Movie Sounds",4,98,N/A,7zgCMWwWjurZjOQjuGyokE,"The Green Hornet",2011-01-13,29,compilation,3.2
3fzDcbJZC7HoTHeH2Z1R4A,"The Best Day",6,40,FALSE,"George Strait",72,5161216,"country, classic country, traditional country, honky tonk",2syxP3j7sO6A5NiRPt37H3,"Best Of (Deluxe Edition)",2011-01-01,22,compilation,3.31
5m9uiFH9sK5wxRZdfN62n9,"The Diary Of Jane",7,62,FALSE,"Breaking Benjamin",71,5154748,"alternative metal, post-grunge, rock, hard rock",68pVw4aHEP73HmIufK0gvP,"Shallow Bay: The Best Of Breaking Benjamin (Explicit)",2011-01-01,15,compilation,3.33
0JNdS1n0ifOP25XvhwAMgM,"The Edge Of Glory",14,63,FALSE,"Lady Gaga",88,42256604,"art pop, pop",2KkMVsxymoNR7hRmBcMttd,"Born This Way",2011-01-01,14,album,5.34
7yCMrNtzgaSEjh2FlH2zFX,"The King's Arrival",5,43,FALSE,"Ramin Djawadi",65,718418,soundtrack,5P9JZJW0itEaDK5RfWiSuZ,"Game Of Thrones (Music From The HBO Series)",2011-01-01,29,album,3.56
3aJ7lqmeGCLzbb6aGTHzW8,"Thoughts Of Mom",18,12,FALSE,"Michael Giacchino",63,430076,soundtrack,28zG92eGhA3FVyzhzj3uVh,"Super 8 (Music From The Motion Picture)",2011-01-01,33,compilation,1.68
1zv3WFUbZ5vPxFq9I2jAU1,"We Found Love",3,61,FALSE,Rihanna,90,68997177,"pop, r&b",16ySsalaP2FiKVDlYCWnYh,"Talk That Talk (Explicit)",2011-01-01,11,album,3.58
5n3dcdVRHsS7FZgrprMQ4w,"Palm Tree Escape",7,0,FALSE,"Hans Zimmer",77,4779199,soundtrack,0mcN3TijKQM80kirrSUhLG,"Pirates Of The Caribbean: On Stranger Tides (Original Motion Picture Soundtrack)",2011-01-01,18,album,3.1
4wKRWMaIUGJyrhVGdsmv0h,"Palm Tree Escape - From "Pirates of the Caribbean: On Stranger Tides"/Score",7,47,FALSE,"Hans Zimmer",77,4777574,soundtrack,2RkWo1xomg2mBR8ydABsab,"Pirates of the Caribbean: On Stranger Tides",2011-01-01,18,compilation,3.07
0IkKz2J93C94Ei4BvDop7P,"Party Rock Anthem",3,69,FALSE,LMFAO,66,4430911,N/A,1MbBSfcqLg2OjkeZ1RMSIq,"Sorry For Party Rocking",2011-01-01,10,album,4.36
5mvKuE9Lf9ARVXVXA32kK9,"Price Tag",1,64,FALSE,"Jessie J",71,12192383,N/A,3ga4adzUpLaS2LDcoqfs2r,"Who You Are (Platinum Edition)",2011-01-01,16,album,3.71
77RtpoGrwIbNh1E8rRCCX7,Radio,8,47,TRUE,"Lana Del Rey",88,51773650,"alternative pop, indie pop",0W4ETIlyIonfCfAykj3K59,"Born To Die (Deluxe Version)",2011-01-01,15,album,3.57
7in46wlBseKBTcLi6lyhF9,"Sexy And I Know It",4,39,FALSE,LMFAO,66,4430911,N/A,1MbBSfcqLg2OjkeZ1RMSIq,"Sorry For Party Rocking",2011-01-01,10,album,3.32
0obBFrPYkSoBJbvHfUIhkv,"Sexy And I Know It",4,64,FALSE,LMFAO,66,4430911,N/A,5EuNq3rYUESwy6Vcsz2PZe,"Sorry For Party Rocking (Deluxe Version)",2011-01-01,14,album,3.32
3FFcZZq3Z3EJrhUecwcMdG,"She Will",6,1,TRUE,"Lil Wayne",86,17928214,"rap, hip hop",1uuSC0RCJB3dSp8Mb6GflZ,"Tha Carter IV (Deluxe)",2011-01-01,18,album,5.09
78O33U6jbQtNiNfbkZudpd,"She Will",6,78,TRUE,"Lil Wayne",86,17938214,"rap, hip hop",2YL3ddwHuiBGumvzcGHyjT,"Tha Carter IV (Explicit Version)",2011-01-01,15,album,5.09
1qDrWA6lyx8cLECdZE7TV7,"Somebody That I Used To Know",3,81,FALSE,Gotye,68,2256813,N/A,4G2rJNhsKOE6iHgtUqZ0Ye,"Making Mirrors",2011-01-01,12,album,4.08
6SJng26JY5AC65KlKKpuWO,"South of Heaven’s Chanting Mermaids",6,0,FALSE,"Rodrigo y Gabriela",47,462893,N/A,0mcN3TijKQM80kirrSUhLG,"Pirates Of The Caribbean: On Stranger Tides (Original Motion Picture Soundtrack)",2011-01-01,18,album,5.81
05ZACkzW8YbRq3eFgIfSNB,Springsteen,9,78,FALSE,"Eric Church",71,4140524,"country, acoustic country",5dtw6CoMhbrSj01YUvdQOF,Chief,2011-01-01,11,album,4.38
1oHNvJVbFkexQc0BpQp7Y4,Starships,10,74,TRUE,"Nicki Minaj",84,34293318,N/A,6OfCOPtcPuhlAovGJ52uZO,"Pink Friday ... Roman Reloaded",2011-01-01,19,album,3.51
5zpDHEU12zATwLGvozxPw2,Lighters,7,68,TRUE,"Bad Meets Evil",58,1858826,N/A,5abCMGtyHwpOr9cEbwfP1P,"Hell: The Sequel (Deluxe)",2011-01-01,11,album,5.06
0laYHRpNTS6i8FXdupHkJ4,"Love You Like A Love Song",1,82,FALSE,"Selena Gomez & The Scene",67,10381965,N/A,49yHvRh1cOfLcEKukEP7Ox,"When The Sun Goes Down",2011-01-01,12,album,3.14
3veFQzlEOTpcGGIbYPKdYq,"Love You Like A Love Song",1,0,FALSE,"Selena Gomez & The Scene",67,10379778,N/A,3acnMNG6Um5zdLJgUOAKz8,"When the Sun Goes Down (Deluxe Edition)",2011-01-01,20,album,3.13
6NFVMrNI3mHeFSAwdbAYfU,"Luv Deluxe",7,46,FALSE,"Cinnamon Chasers",43,47996,synthwave,4atwagTKLpazdKchxdJEnI,"A Million Miles from Home",2011-01-01,12,album,4.55
2q6fxAvSpqXR4jx9Ne7RGz,"Main Title",1,61,FALSE,"Ramin Djawadi",65,718358,soundtrack,5P9JZJW0itEaDK5RfWiSuZ,"Game Of Thrones (Music From The HBO Series)",2011-01-01,29,album,1.77
0FtD1ZukwCnuTfTNuwxrQM,"Make A Move",3,54,FALSE,"Icon For Hire",47,357081,"christian rock",034rIpQ6gBG6lASW3nnuNT,Scripted,2011-01-01,11,album,3.06
4Cv5dkUBqepa0siwGREihD,Motivation,1,62,FALSE,"Kelly Rowland",68,3726318,N/A,36BtNkS3gaPXlxSxzWcnLJ,Motivation,2011-01-01,1,single,3.85
4AXe1J9SZVqb72oQVaDWf3,"National Anthem",6,42,FALSE,"Lana Del Rey",88,51798111,"alternative pop, indie pop",0W4ETIlyIonfCfAykj3K59,"Born To Die (Deluxe Version)",2011-01-01,15,album,3.84
3HNTLCpAGnizbyJmk7466r,"Never Let Me Go",4,71,FALSE,"Florence + The Machine",77,7222118,"baroque pop",19J2iqK89BCrNG4El2FRi5,"Ceremonials (Original Deluxe Version)",2011-01-01,24,album,4.51
5GYbkDveRD2I8M5ZJ14hWn,"Never Say Never",1,76,FALSE,"Justin Bieber",91,85022258,"pop, contemporary r&b",0wZJCeyfJ0LVrrtH4CwQYw,"Never Say Never - The Remixes",2011-01-01,7,album,3.79
4osgfFTICMkcGbbigdsa53,Novacane,1,81,TRUE,"Frank Ocean",83,20280852,N/A,3RYdEXhGHojkTILUdtnRVJ,Novacane,2011-01-01,1,single,5.03
0FW5YmQs8eZ9Gs5BisBNnX,"On Stranger Tides - From "Pirates of the Caribbean: On Stranger Tides"/Score",10,37,FALSE,"Hans Zimmer",77,4779199,soundtrack,2RkWo1xomg2mBR8ydABsab,"Pirates of the Caribbean: On Stranger Tides",2011-01-01,18,compilation,2.7
7Hv89f7Dpm5Hce1XkBbjQZ,"On The Floor - Radio Edit",1,2,FALSE,"Jennifer Lopez",74,13708054,N/A,2EKXoS58MiZRrNXz3DKxv3,"On The Floor",2011-01-01,1,single,3.84
0z5ZPs57J2KERwM1tBM2GF,"6 Foot 7 Foot",4,4,TRUE,"Lil Wayne",86,17938214,"rap, hip hop",1uuSC0RCJB3dSp8Mb6GflZ,"Tha Carter IV (Deluxe)",2011-01-01,18,album,4.14
6Qm9MaditCcx5V62rVHYqu,"A Thousand Miles",1,60,FALSE,"Vanessa Carlton",63,715689,N/A,2uHUZLZ8AJ7KjtUb3ogQt1,"Best Of",2011-01-01,12,compilation,3.95
1Fx9aiORwv0cx5mFEBasHo,"All About Tonight",2,52,FALSE,"Pixie Lott",44,938275,N/A,1suhybVPY2Yfm71xoDgW6X,"Young Foolish Happy (Deluxe Edition)",2011-01-01,20,album,3.1
0bTeMs3rokdYUswaoZryCQ,Angelica,2,0,FALSE,"Hans Zimmer",77,4780589,soundtrack,0mcN3TijKQM80kirrSUhLG,"Pirates Of The Caribbean: On Stranger Tides (Original Motion Picture Soundtrack)",2011-01-01,18,album,4.29
79768hVMwOfHlrnu5KNJdO,"Angry and Dead Again - From "Pirates of the Caribbean: On Stranger Tides"/Soundtrack Version",9,39,FALSE,"Rodrigo y Gabriela",47,462875,N/A,2RkWo1xomg2mBR8ydABsab,"Pirates of the Caribbean: On Stranger Tides",2011-01-01,18,compilation,5.53
5tMNfvZZTSmeterYKXYjdL,"Bedroom Hymns",15,42,FALSE,"Florence + The Machine",77,7220459,"baroque pop",19J2iqK89BCrNG4El2FRi5,"Ceremonials (Original Deluxe Version)",2011-01-01,24,album,3.04
02mZfKpVsVUaGG8jaF3s0V,"Blue Jeans",3,40,TRUE,"Lana Del Rey",88,51821190,"alternative pop, indie pop",0W4ETIlyIonfCfAykj3K59,"Born To Die (Deluxe Version)",2011-01-01,15,album,3.49
5MeZ3VxmtSv1O8PcekvLTn,"Boom Boom Pow",1,46,FALSE,"Black Eyed Peas",81,9553224,N/A,5qf9TEgsN87fxwEKsJP2vu,"The Beginning & The Best Of The E.N.D.",2011-01-01,20,compilation,4.19
6r2BECwMgEoRb5yLfp0Hca,"Born This Way",2,68,FALSE,"Lady Gaga",88,42237551,"art pop, pop",5maeycU97NHBgwRr2h2A4O,"Born This Way (Special Edition)",2011-01-01,22,album,4.33
7eAWmk6IDva2iA0q2Wx9Lv,Breakthrough,9,54,FALSE,"Adam Hicks",50,52929,N/A,6Vsml6sziVKBHxbMEp5wgQ,"Lemonade Mouth",2011-01-01,10,album,3.45
4V2s08BMEqJWIfa3PcNOpR,"Captain America",25,46,FALSE,"Alan Silvestri",57,327300,soundtrack,0La1Tskamjd6akysepE8r5,"Captain America: The First Avenger",2011-01-01,26,compilation,1.1
0JbSghVDghtFEurrSO8JrC,"Country Girl (Shake It For Me)",1,75,FALSE,"Luke Bryan",74,9406293,"country, acoustic country",5IyIjKnGkQbYGVpWenblSe,"Tailgates & Tanlines",2011-01-01,13,album,3.75
3ZAMtgYJFoHwJjFkhkXqKr,"Dance (A$$) Remix",13,60,TRUE,"Big Sean",74,11542638,N/A,2fRLnox9PQ9nos2YYdcYwE,"Finally Famous",2011-01-01,13,album,3.67
6DdO7Uae9vuo9Dr73lejwD,"Dark Paradise",7,31,FALSE,"Lana Del Rey",88,51798111,"alternative pop, indie pop",0W4ETIlyIonfCfAykj3K59,"Born To Die (Deluxe Version)",2011-01-01,15,album,4.05
4qEoqyPbLYnLOii6mKlIjI,"Determinate - From "Lemonade Mouth"",4,63,FALSE,"Adam Hicks",50,52929,N/A,6Vsml6sziVKBHxbMEp5wgQ,"Lemonade Mouth",2011-01-01,10,album,3.3
48SdtsEKujibZPrd6UMfAr,"Diet Mountain Dew",5,53,FALSE,"Lana Del Rey",88,51773650,"alternative pop, indie pop",7dOavETswy5TKZBQGDqqu4,"Born To Die",2011-01-01,13,album,3.71
6MAdEUilV2p9RQUqE5bMAK,Domino,14,67,FALSE,"Jessie J",71,12192383,N/A,3ga4adzUpLaS2LDcoqfs2r,"Who You Are (Platinum Edition)",2011-01-01,16,album,3.86
1cktZnxiONH0hR6Q3DKy8h,"Drink In My Hand",2,73,FALSE,"Eric Church",71,4140524,"country, acoustic country",5dtw6CoMhbrSj01YUvdQOF,Chief,2011-01-01,11,album,3.18
3kv6omImmKEfOVJWjstusF,"Drunk On You",3,68,FALSE,"Luke Bryan",74,9407321,"country, acoustic country",5IyIjKnGkQbYGVpWenblSe,"Tailgates & Tanlines",2011-01-01,13,album,3.55
6SOuH440uMUvB4as5XRFGZ,"End Credits",11,0,FALSE,"Hans Zimmer",77,4780589,soundtrack,0mcN3TijKQM80kirrSUhLG,"Pirates Of The Caribbean: On Stranger Tides (Original Motion Picture Soundtrack)",2011-01-01,18,album,1.99
74PyndGWYtfs86n60lAsYW,"Everytime We Touch - Radio Edit",1,64,FALSE,Cascada,65,615439,"europop, eurodance",2jYO6IuvdX7qTbUIQCX3Bs,"Original Me",2011-01-01,26,album,3.31
5Sqfw0uCMrc2Xam8hXfMMj,"Give It Away",9,45,FALSE,"George Strait",72,5158411,"country, classic country, traditional country, honky tonk",2syxP3j7sO6A5NiRPt37H3,"Best Of (Deluxe Edition)",2011-01-01,22,compilation,3.48
3sP3c86WFjOzHHnbhhZcLA,"Give Your Heart a Break",10,72,FALSE,"Demi Lovato",78,27289223,N/A,1ypH0eU9RcE6wngSGSqmeY,Unbroken,2011-01-01,15,album,3.42
5yDL13y5giogKs2fSNf7sj,"Glad You Came",1,76,FALSE,"The Wanted",61,2444259,N/A,2hnaJ8ktG2FSP1EthsCo6N,"Battleground (Deluxe Edition)",2011-01-01,15,album,3.29
1OXfWI3FQMdsKKC6lkvzSx,"Glad You Came",1,1,FALSE,"The Wanted",61,2444287,N/A,2ZmXUoLcHfK4Y7WctcYk60,"Glad You Came",2011-01-01,1,single,3.3
1uN0f4NqMDcReSwXO6PLuG,"Where Have You Been",2,61,FALSE,Rihanna,90,69014420,"pop, r&b",16ySsalaP2FiKVDlYCWnYh,"Talk That Talk (Explicit)",2011-01-01,11,album,4.04
5n44Y1e8exufbm9mmAvopf,"Goodbye Brother",3,57,FALSE,"Ramin Djawadi",65,718254,soundtrack,5P9JZJW0itEaDK5RfWiSuZ,"Game Of Thrones (Music From The HBO Series)",2011-01-01,29,album,3.12
1NETMFXbLpbyMRDyVPEcVP,"Guilty of Being Innocent of Being Jack Sparrow",1,0,FALSE,"Hans Zimmer",77,4777574,soundtrack,0mcN3TijKQM80kirrSUhLG,"Pirates Of The Caribbean: On Stranger Tides (Original Motion Picture Soundtrack)",2011-01-01,18,album,1.7
4aX4Oycsk1fhHIee1zqsDe,"How To Love",12,0,FALSE,"Lil Wayne",86,17933500,"rap, hip hop",1uuSC0RCJB3dSp8Mb6GflZ,"Tha Carter IV (Deluxe)",2011-01-01,18,album,4
608a1wIsSd5KzMEqm1O7w3,"I'm On One",1,72,TRUE,"DJ Khaled",73,12343335,N/A,7FyxsUO4kVqRfo2ne1aUOg,"We The Best Forever",2011-01-01,12,album,4.93
2nRvKHh2mtOfIQ4jcAkP9q,"Just A Kiss",2,0,FALSE,"Lady A",66,3720791,"country, pop country",77qMEqlvpP3A9birVl9bjn,"Own The Night",2011-01-01,12,album,3.64
3loYYWdPlLiUCq1jiSPfT6,"Kiss Tomorrow Goodbye",2,67,FALSE,"Luke Bryan",74,9406293,"country, acoustic country",5IyIjKnGkQbYGVpWenblSe,"Tailgates & Tanlines",2011-01-01,13,album,3.38
1u1Ps262k227FPAm5BVUjd,"Kill EVERYBODY",3,50,FALSE,Skrillex,74,7528620,"dubstep, edm, electro, electronic",6HbNEBza64W10MQxUFq6QL,"Scary Monsters and Nice Sprites (Deluxe Tour Edition)",2010-12-21,11,album,4.96
